mode,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,
1,63858.7865983171,81.7157918084525,7441.30310166417,38.7172723790681,5163.25768307881,73.9710849186638,-69.600458706695,30.0466345940274,-52.580513869447,5163.25768307881,4.93439760038109,-14.8666658982612,54.2028229249905,
1,63862.2865983165,81.8495602312181,7436.59723578284,37.7073818395917,5137.70024538512,73.9170945951593,-70.4083011815446,30.0147058609849,-52.3710601562594,5137.70024538512,-0.124904812460954,-14.9170781144696,54.1989059851531,
1,63865.786598316,81.9796391399978,7431.99245663646,36.609219170445,5112.16597628838,73.8597700184071,-71.2147892012715,30.0272640259498,-52.0642076633921,5112.16597628838,0.993508812277469,-14.9689762538241,54.2132944286499,
1,63869.2465983154,82.1043099821573,7427.51529238684,35.4389309344501,5089.2048098716,73.8001596485482,-72.0059389928055,29.9975522213344,-51.8595117710691,5089.2048098716,-1.09514377247069,-15.0168374600913,54.1970516661616,
1,63872.7065983149,82.2247771007307,7423.16602846733,34.1796842365257,5063.71409303936,73.7372959227732,-72.7953268052551,30.0143805120369,-51.6321375363509,5063.71409303936,10.1909950478184,-15.0714197751098,54.3445903118406,
1,63876.0665983143,82.3374681884013,7418.97506258663,32.880123238765,5040.79183717927,73.6742560931438,-73.5468100827076,30.053704521687,-51.6202100136733,5040.79183717927,-9.29690493158978,-15.1215462843343,54.205681591908,
1,63879.5065983138,82.4481588851959,7414.78354500488,31.4655672903974,5015.34413273403,73.606196997353,-74.3187743875562,29.962242122354,-51.3131992187671,5015.34413273403,10.4810698484134,-15.1785111896256,54.3609908363103,
1,63882.8665983132,82.5514657511273,7410.77218245091,30.0112417617368,4992.46035394267,73.5378786737622,-75.0575290677571,30.0623616573616,-51.2740081434398,4992.46035394267,2.58137477515993,-15.2309103586633,54.3935823159135,
1,63886.2465983127,82.6503262627507,7406.77853306698,28.4751117202662,4967.05517096181,73.466161138281,-75.7985534184643,30.0071434012687,-51.1630586153874,4967.05517096181,-13.2130132148177,-15.2901828672547,54.2015068428854,
1,63889.7265983121,82.7465644651437,7402.75276173176,26.8250347644621,4944.20950948905,73.3896507512874,-76.5544562544466,30.00572933741,-50.8500910423791,4944.20950948905,15.2229028441207,-15.344650226619,54.4267450605711,
1,63893.2265983116,82.8374551656404,7398.76177827847,25.0946695976743,4918.8464799269,73.3100112672395,-77.3073669052966,30.0130296741016,-50.8887403817059,4918.8464799269,-5.49443748718659,-15.4062973335601,54.3409945236761,
1,63896.706598311,82.9216925593438,7394.85611149482,23.3070671448344,4893.50550809963,73.2281963736969,-78.0485636029235,30.0021193188699,-50.7121664709132,4893.50550809963,10.2763217797565,-15.469089120222,54.491700062958,
1,63900.0865983105,82.9974574827859,7391.11326865549,21.5111248260348,4870.71743395946,73.146263536693,-78.7612882863835,30.0407133490234,-50.6938232687776,4870.71743395946,-47.2731758956861,-15.5265418281994,54.312635819553,
1,63903.5465983099,83.0685490382891,7387.41916913722,19.5730164856803,4845.41817773975,73.0599135926766,-79.4834696590208,29.2019349910454,-50.3982383861479,4845.41817773975,-4.963968345176,-15.591732648079,54.2614824047251,
1,63907.0665983094,83.1339065387947,7383.72038563411,17.5668793296721,4822.66714489422,72.9695394459338,-80.210416458529,30.0951882308651,-50.1172714485541,4822.66714489422,20.0383036374342,-15.6515104519706,54.5526730329162,
1,63910.5465983088,83.1915993831633,7379.97653533672,15.571430231573,4797.409017875,72.8777307877509,-80.9213161299848,30.0794955665311,-50.3604326380202,4797.409017875,-4.61249315893474,-15.7183917786923,54.477533501491,
1,63913.9065983083,83.2405792750046,7376.44922825947,13.5756085913525,4774.69541855975,72.7868066174387,-81.6002964051212,30.0075184091598,-50.2975068434004,4774.69541855975,-0.197840592711145,-15.7794902421008,54.4767463615914,
1,63917.3265983077,83.2834970864495,7372.86713866078,11.5122437464644,4749.47878764974,72.6919985670592,-82.2838823018001,30.1051060372369,-50.1443563311683,4749.47878764974,6.76860937443325,-15.8483304692814,54.5745623533458,
